R,a0,a2,a4,b3,b5,E
0.8644238835430545,0.67,,,,,
0.865,0.6719638351555929,,,,,
0.8659072631314402,0.675,,,,,
0.8674588733798603,0.68,,,,,
0.869060103883255,0.685,,,,,
0.87,0.6878400597907324,,,,,
0.870727959697733,0.69,,,,,
0.8724662668665667,0.6949999999999998,,,,,
0.8742488844819039,0.7,,,,,
0.875,0.7020486815415821,,,,,
0.876101994445847,0.705,,,,,
0.8780165289256199,0.71,,,,,
0.8799701863354038,0.715,,,,,
0.88,0.7150743034055725,,,,,
0.8820123956488743,0.72,,,,,
0.8840913654618474,0.725,,,,,
0.885,0.7271394799054374,,,,,
0.8862362707535122,0.73,,,,,
0.8884389254941714,0.735,,,,,
0.89,0.7384861346915677,,,,,
0.8906899664689194,0.74,,,,,
0.8930135584548478,0.745,,,,,
0.895,0.7492178164041281,,,,,
0.8953749023691748,0.75,,,,,
0.8978163739669421,0.755,,,,,
0.9,0.7594197595399896,,,,,
0.9002916447714135,0.76,,,,,
0.9028491401771757,0.765,,,,,
0.905,0.7691607862903226,,,,,
0.9054412934004771,0.77,,,,,
0.9081111987381705,0.775,,,,,
0.91,0.7784997564539698,,,,,
0.9108235294117648,0.78,,,,,
0.9136055143160128,0.785,,,,,
0.915,0.7874799622819425,,,,,
0.9164410892423833,0.7899999999999999,,,,,
0.9193303929430634,0.795,,,,,
0.92,0.7961448811700184,,,,,
0.922292742593096,0.8,,,,,
0.925,0.8045170068027212,,,,,
0.9252942801878972,0.805,,,,,
0.9283785264311148,0.81,,,,,
0.93,0.8126067811536768,,,,,
0.9315130846325167,0.815,,,,,
0.9346992273730685,0.82,,,,,
0.935,0.8204668094218415,,,,,
0.937969144460028,0.825,,,,,
0.94,0.8280795406210123,,,,,
0.9412870581527936,0.83,,,,,
0.9446624293785311,0.835,,,,,
0.945,0.835495234148363,,,,,
0.9481199770378874,0.8399999999999999,,,,,
0.95,0.842696582955949,,,,,
0.9516316710411199,0.845,,,,,
0.955,0.849727793696275,,,,,
0.955197037037037,0.8499999999999999,,,,,
0.9588494276489579,0.855,,,,,
0.96,0.8565654952076678,,,,,
0.9625641025641025,0.86,,,,,
0.9650000000000001,0.863244638602065,,,,,
0.9663389881853984,0.865,,,,,
0.97,0.869772906793049,,,,,
0.9701769230769229,0.87,,,,,
0.9741026812918953,0.875,,,,,
0.975,0.876136626785025,,,,,
0.9780971534653464,0.88,,,,,
0.98,0.8823617511520738,,,,,
0.9821590194846009,0.8850000000000001,,,,,
0.985,0.8884543370271303,,,,,
0.9862910947973188,0.8899999999999999,,,,,
0.99,0.8944182509505703,,,,,
0.9904959481361427,0.895,,,,,
0.9947803078896729,0.9,,,,,
0.995,0.9002549311499815,,,,,
0.9991530944625409,0.905,,,,,
1.0,0.9059633197480548,,,,,
1.003602843915344,0.9099999999999999,,,,,
1.005,0.9115584655108815,,,,,
1.0081329751511081,0.915,,,,,
1.01,0.9170418655894235,,,,,
1.012746334810774,0.9199999999999999,,,,,
1.015,0.9224177029992685,,,,,
1.0174437521633781,0.925,,,,,
1.02,0.9276893663510561,,,,,
1.0222302284710019,0.9300000000000002,,,,,
1.025,0.9328581791802686,,,,,
1.027106671423475,0.935,,,,,
1.03,0.9379288551823763,,,,,
1.032077145961608,0.94,,,,,
1.035,0.9429039222741993,,,,,
1.0371423317396102,0.9450000000000001,,,,,
1.04,0.9477849462365591,,,,,
1.0423076923076922,0.95,,,,,
1.045,0.9525740806854693,,,,,
1.0475748389541493,0.955,,,,,
1.05,0.9572759601706969,,,,,
1.0529472874182377,0.96,,,,,
1.055,0.9618905031892275,,,,,
1.0584263959390863,0.965,,,,,
1.06,0.9664225202965054,,,,,
1.0640186360031723,0.97,,,,,
1.065,0.9708705592683783,,,,,
1.069724346076459,0.9749999999999999,,,,,
1.07,0.9752400981423064,,,,,
1.075,0.979523556500177,,,,,
1.0755646515533166,0.98,,,,,
1.08,0.9837279463655609,,,,,
1.0815366581415176,0.9850000000000001,,,,,
1.085,0.9878578965881111,,,,,
1.0876363636363637,0.99,,,,,
1.09,0.9919131044148564,,,,,
1.0938708260105448,0.9949999999999999,,,,,
1.095,0.9958976597974153,,,,,
1.1,0.9998094565984473,,,,,
1.1002478201009638,1.0,,,,,
1.105,1.00364099859353,,,,,
1.1068018648018652,1.005,,,,,
1.11,1.007403644008409,,,,,
1.113506862281117,1.01,,,,,
1.115,1.0111019909186167,,,,,
1.12,1.0147336860670193,,,,,
1.1203735774369126,1.015,,,,,
1.125,1.0182853127196063,,,,,
1.12745102963335,1.02,,,,,
1.13,1.0217775831873905,,,,,
1.1346962736089843,1.025,,,,,
1.135,1.025207751396648,,,,,
1.14,1.0285618611209022,,,,,
1.1421794871794875,1.03,,,,,
1.145,1.0318545837723918,,,,,
1.1498589256646772,1.035,,,,,
1.15,1.0350910364145658,,,,,
1.155,1.0382508833922262,,,,,
1.1578140989198409,1.04,,,,,
1.16,1.0413538732394365,,,,,
1.165,1.0443976545842215,,,,,
1.1660101311084625,1.045,,,,,
1.17,1.0473707507082153,,,,,
1.1744972743791642,1.05,,,,,
1.175,1.0502929756441934,,,,,
1.18,1.0531428062678063,,,,,
1.183315321042594,1.055,,,,,
1.185,1.0559403832505323,,,,,
1.19,1.058673469387755,,,,,
1.1924749498997995,1.06,,,,,
1.195,1.0613480741797432,,,,,
1.2,1.0639636559913637,,,,,
1.2020238931834155,1.065,,,,,
1.205,1.0665184653997848,,,,,
1.21,1.0690180831826404,,,,,
1.2120096225018504,1.07,,,,,
1.215,1.0714553314121038,,,,,
1.22,1.0738358154740282,,,,,
1.2225019516003124,1.075,,,,,
1.225,1.0761585807385952,,,,,
1.23,1.0784233576642337,,,,,
1.2335614179719705,1.08,,,,,
1.235,1.0806345454545454,,,,,
1.24,1.082782258064516,,,,,
1.245,1.0848835920177384,,,,,
1.2452855847688122,1.085,,,,,
1.25,1.0869145802650957,,,,,
1.255,1.0888983679525224,,,,,
1.257855769230769,1.09,,,,,
1.26,1.0908240946045824,,,,,
1.265,1.0926908752327746,,,,,
1.27,1.0945084427767353,,,,,
1.271396588486141,1.095,,,,,
1.275,1.096263551401869,,,,,
1.28,1.0979649849397588,,,,,
1.285,1.0996169890026546,,,,,
1.286202380952381,1.1,,,,,
1.29,1.1012051378919532,,,,,
1.295,1.102741628614916,,,,,
1.3,1.1042260536398467,,,,,
1.3027041499330658,1.105,,,,,
1.305,1.1056545801526718,,,,,
1.31,1.1070234435049962,,,,,
1.315,1.108343653250774,,,,,
1.32,1.109610440202571,,,,,
1.3216077170418008,1.11,,,,,
1.325,1.1108187815289097,,,,,
1.33,1.1119718859820382,,,,,
1.335,1.1130738993710692,,,,,
1.34,1.1141238132911393,,,,,
1.344394841269841,1.115,,,,,
1.345,1.1151201733648544,,,,,
1.35,1.1160562822037257,,,,,
1.355,1.1169405664140406,,,,,
1.36,1.1177719791248495,,,,,
1.365,1.1185521001615508,,,,,
1.37,1.119279041429732,,,,,
1.375,1.119953003677973,,,,,
1.3753795379537963,1.12,,,,,
1.38,1.1205695687550854,,,,,
1.385,1.1211333878887069,,,,,
1.39,1.1216426512968298,,,,,
1.395,1.1221005794701986,,,,,
1.4,1.1225052018310446,,,,,
1.405,1.122857740585774,,,,,
1.4100000000000001,1.1231573411863693,,,,,
1.415,1.123403130287648,,,,,
1.42,1.1235963419821353,,,,,
1.425,1.123736639589568,,,,,
1.43,1.1238246669531584,,,,,
1.435,1.123857944732297,,,,,
1.44,1.1238389756944445,,,,,
1.445,1.1237679895333623,,,,,
1.45,1.1236437335670464,0.13793186305872043,0.0029383661108676584,0.010801087335670461,-0.002167437811130588,86.4858717353199
1.455,1.1234669603524228,0.13578843215859016,0.0027688508193832503,0.01053346220264316,-0.0021707114096916284,86.46560400881056
1.46,1.1232367256637168,0.13361842123893802,0.0026020325530973433,0.010259491216814156,-0.002173377334070796,86.46514444690266
1.465,1.1229546465095597,0.1314395762561137,0.002437425409070689,0.009989928550466862,-0.002173773586038238,86.46558863939526
1.47,1.1226194729790087,0.12926853483698086,0.0022781491581063016,0.00972457256364449,-0.0021727702813756156,86.46500247878518
1.475,1.1222331838565023,0.12712141748878916,0.0021270865246636734,0.009468790681614343,-0.0021688825964125556,86.46641560538117
1.48,1.1217950450450451,0.12492726936936936,0.001970564380630631,0.009207961416666667,-0.002165001259009009,86.4647949099099
1.485,1.1213031674208145,0.12276463936651577,0.0018237830995475064,0.0089580370316742,-0.0021581624705882345,86.46543909502262
